subdistrict_id,province_id,province,city_id,city,type,subdistrict_name
1550,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Pancur Batu
1551,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Pantai Labu
1552,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Patumbak
1553,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Percut Sei Tuan
1554,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Sibolangit
1555,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Sinembah Tanjung Muda Hilir
1556,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Sinembah Tanjung Muda Hulu
1557,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Sunggal
1558,34,Sumatera Utara,112,Deli Serdang,Kabupaten,Tanjung Morawa
1559,10,Jawa Tengah,113,Demak,Kabupaten,Bonang
1560,10,Jawa Tengah,113,Demak,Kabupaten,Demak
1561,10,Jawa Tengah,113,Demak,Kabupaten,Dempet
1562,10,Jawa Tengah,113,Demak,Kabupaten,Gajah
1563,10,Jawa Tengah,113,Demak,Kabupaten,Guntur
1564,10,Jawa Tengah,113,Demak,Kabupaten,Karang Tengah
1565,10,Jawa Tengah,113,Demak,Kabupaten,Karanganyar
1566,10,Jawa Tengah,113,Demak,Kabupaten,Karangawen
1567,10,Jawa Tengah,113,Demak,Kabupaten,Kebonagung
1568,10,Jawa Tengah,113,Demak,Kabupaten,Mijen
1569,10,Jawa Tengah,113,Demak,Kabupaten,Mranggen
1570,10,Jawa Tengah,113,Demak,Kabupaten,Sayung
1571,10,Jawa Tengah,113,Demak,Kabupaten,Wedung
1572,10,Jawa Tengah,113,Demak,Kabupaten,Wonosalam
1573,1,Bali,114,Denpasar,Kota,Denpasar Barat
1574,1,Bali,114,Denpasar,Kota,Denpasar Selatan
1575,1,Bali,114,Denpasar,Kota,Denpasar Timur
1576,1,Bali,114,Denpasar,Kota,Denpasar Utara
1577,9,Jawa Barat,115,Depok,Kota,Beji
1578,9,Jawa Barat,115,Depok,Kota,Bojongsari
1579,9,Jawa Barat,115,Depok,Kota,Cilodong
1580,9,Jawa Barat,115,Depok,Kota,Cimanggis
1581,9,Jawa Barat,115,Depok,Kota,Cinere
1582,9,Jawa Barat,115,Depok,Kota,Cipayung
1583,9,Jawa Barat,115,Depok,Kota,Limo
1584,9,Jawa Barat,115,Depok,Kota,Pancoran Mas
1585,9,Jawa Barat,115,Depok,Kota,Sawangan
1586,9,Jawa Barat,115,Depok,Kota,Sukmajaya
1587,9,Jawa Barat,115,Depok,Kota,Tapos
1588,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Asam Jujuhan
1589,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Koto Baru
1590,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Koto Besar
1591,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Koto Salak
1592,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Padang Laweh
1593,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Pulau Punjung
1594,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Sembilan Koto (IX Koto)
1595,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Sitiung
1596,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Sungai Rumbai
1597,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Timpeh
1598,32,Sumatera Barat,116,Dharmasraya,Kabupaten,Tiumang
1599,24,Papua,117,Dogiyai,Kabupaten,Dogiyai
1600,24,Papua,117,Dogiyai,Kabupaten,Kamu
1601,24,Papua,117,Dogiyai,Kabupaten,Kamu Selatan
1602,24,Papua,117,Dogiyai,Kabupaten,Kamu Timur
1603,24,Papua,117,Dogiyai,Kabupaten,Kamu Utara (Ikrar/Ikrat)
1604,24,Papua,117,Dogiyai,Kabupaten,Mapia
1605,24,Papua,117,Dogiyai,Kabupaten,Mapia Barat
1606,24,Papua,117,Dogiyai,Kabupaten,Mapia Tengah
1607,24,Papua,117,Dogiyai,Kabupaten,Piyaiye (Sukikai)
1608,24,Papua,117,Dogiyai,Kabupaten,Sukikai Selatan
1609,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Dompu
1610,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Hu'u
1611,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Kempo
1612,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Kilo
1613,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Menggelewa (Manggelewa)
1614,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Pajo
1615,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Pekat
1616,22,Nusa Tenggara Barat (NTB),118,Dompu,Kabupaten,Woja
1617,29,Sulawesi Tengah,119,Donggala,Kabupaten,Balaesang
1618,29,Sulawesi Tengah,119,Donggala,Kabupaten,Balaesang Tanjung
1619,29,Sulawesi Tengah,119,Donggala,Kabupaten,Banawa
1620,29,Sulawesi Tengah,119,Donggala,Kabupaten,Banawa Selatan
1621,29,Sulawesi Tengah,119,Donggala,Kabupaten,Banawa Tengah
1622,29,Sulawesi Tengah,119,Donggala,Kabupaten,Damsol (Dampelas Sojol)
1623,29,Sulawesi Tengah,119,Donggala,Kabupaten,Labuan
1624,29,Sulawesi Tengah,119,Donggala,Kabupaten,Pinembani
1625,29,Sulawesi Tengah,119,Donggala,Kabupaten,Rio Pakava (Riopakawa)
1626,29,Sulawesi Tengah,119,Donggala,Kabupaten,Sindue
1627,29,Sulawesi Tengah,119,Donggala,Kabupaten,Sindue Tobata
1628,29,Sulawesi Tengah,119,Donggala,Kabupaten,Sindue Tombusabora
1629,29,Sulawesi Tengah,119,Donggala,Kabupaten,Sirenja
1630,29,Sulawesi Tengah,119,Donggala,Kabupaten,Sojol
1631,29,Sulawesi Tengah,119,Donggala,Kabupaten,Sojol Utara
1632,29,Sulawesi Tengah,119,Donggala,Kabupaten,Tanantovea
1633,26,Riau,120,Dumai,Kota,Bukit Kapur
1634,26,Riau,120,Dumai,Kota,Dumai Barat
1635,26,Riau,120,Dumai,Kota,Dumai Kota
1636,26,Riau,120,Dumai,Kota,Dumai Selatan
1637,26,Riau,120,Dumai,Kota,Dumai Timur
1638,26,Riau,120,Dumai,Kota,Medang Kampai
1639,26,Riau,120,Dumai,Kota,Sungai Sembilan
1640,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Lintang Kanan
1641,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Muara Pinang
1642,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Pasemah Air Keruh
1643,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Pendopo
1644,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Pendopo Barat
1645,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Saling
1646,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Sikap Dalam
1647,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Talang Padang
1648,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Tebing Tinggi
1649,33,Sumatera Selatan,121,Empat Lawang,Kabupaten,Ulu Musi
1650,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Detukeli
1651,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Detusoko
1652,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ende
1653,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ende Selatan
1654,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ende Tengah
1655,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ende Timur
1656,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ende Utara
1657,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Kelimutu
1658,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Kotabaru
1659,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Lepembusu Kelisoke
1660,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Lio Timur
1661,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Maukaro
1662,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Maurole
1663,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Nangapanda
1664,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ndona
1665,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ndona Timur
1666,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Ndori
1667,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Pulau Ende
1668,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Wewaria
1669,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Wolojita
1670,23,Nusa Tenggara Timur (NTT),122,Ende,Kabupaten,Wolowaru
1671,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Alla
1672,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Anggeraja
1673,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Baraka
1674,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Baroko
1675,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Bungin
1676,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Buntu Batu
1677,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Cendana
1678,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Curio
1679,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Enrekang
1680,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Maiwa
1681,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Malua
1682,28,Sulawesi Selatan,123,Enrekang,Kabupaten,Masalle
1683,25,Papua Barat,124,Fakfak,Kabupaten,Bombarai (Bomberay)
1684,25,Papua Barat,124,Fakfak,Kabupaten,Fakfak
1685,25,Papua Barat,124,Fakfak,Kabupaten,Fakfak Barat
1686,25,Papua Barat,124,Fakfak,Kabupaten,Fakfak Tengah
1687,25,Papua Barat,124,Fakfak,Kabupaten,Fakfak Timur
1688,25,Papua Barat,124,Fakfak,Kabupaten,Karas
1689,25,Papua Barat,124,Fakfak,Kabupaten,Kokas
1690,25,Papua Barat,124,Fakfak,Kabupaten,Kramongmongga (Kramamongga)
1691,25,Papua Barat,124,Fakfak,Kabupaten,Teluk Patipi
1692,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Adonara
1693,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Adonara Barat
1694,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Adonara Tengah
1695,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Adonara Timur
1696,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Demon Pagong
1697,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Ile Boleng
1698,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Ile Bura
1699,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Ile Mandiri
1700,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Kelubagolit (Klubagolit)
1701,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Larantuka
1702,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Lewolema
1703,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Solor Barat
1704,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Solor Selatan
1705,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Solor Timur
1706,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Tanjung Bunga
1707,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Titehena
1708,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Witihama (Watihama)
1709,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Wotan Ulumado
1710,23,Nusa Tenggara Timur (NTT),125,Flores Timur,Kabupaten,Wulanggitang
1711,9,Jawa Barat,126,Garut,Kabupaten,Banjarwangi
1712,9,Jawa Barat,126,Garut,Kabupaten,Banyuresmi
1713,9,Jawa Barat,126,Garut,Kabupaten,Bayongbong
1714,9,Jawa Barat,126,Garut,Kabupaten,Blubur Limbangan
1715,9,Jawa Barat,126,Garut,Kabupaten,Bungbulang
1716,9,Jawa Barat,126,Garut,Kabupaten,Caringin
1717,9,Jawa Barat,126,Garut,Kabupaten,Cibalong
1718,9,Jawa Barat,126,Garut,Kabupaten,Cibatu
1719,9,Jawa Barat,126,Garut,Kabupaten,Cibiuk
1720,9,Jawa Barat,126,Garut,Kabupaten,Cigedug
1721,9,Jawa Barat,126,Garut,Kabupaten,Cihurip
1722,9,Jawa Barat,126,Garut,Kabupaten,Cikajang
1723,9,Jawa Barat,126,Garut,Kabupaten,Cikelet
1724,9,Jawa Barat,126,Garut,Kabupaten,Cilawu
1725,9,Jawa Barat,126,Garut,Kabupaten,Cisewu
1726,9,Jawa Barat,126,Garut,Kabupaten,Cisompet
1727,9,Jawa Barat,126,Garut,Kabupaten,Cisurupan
1728,9,Jawa Barat,126,Garut,Kabupaten,Garut Kota
1729,9,Jawa Barat,126,Garut,Kabupaten,Kadungora
1730,9,Jawa Barat,126,Garut,Kabupaten,Karangpawitan
1731,9,Jawa Barat,126,Garut,Kabupaten,Karangtengah
1732,9,Jawa Barat,126,Garut,Kabupaten,Kersamanah
1733,9,Jawa Barat,126,Garut,Kabupaten,Leles
1734,9,Jawa Barat,126,Garut,Kabupaten,Leuwigoong
1735,9,Jawa Barat,126,Garut,Kabupaten,Malangbong
1736,9,Jawa Barat,126,Garut,Kabupaten,Mekarmukti
1737,9,Jawa Barat,126,Garut,Kabupaten,Pakenjeng
1738,9,Jawa Barat,126,Garut,Kabupaten,Pameungpeuk
1739,9,Jawa Barat,126,Garut,Kabupaten,Pamulihan
1740,9,Jawa Barat,126,Garut,Kabupaten,Pangatikan
1741,9,Jawa Barat,126,Garut,Kabupaten,Pasirwangi
1742,9,Jawa Barat,126,Garut,Kabupaten,Peundeuy
1743,9,Jawa Barat,126,Garut,Kabupaten,Samarang
1744,9,Jawa Barat,126,Garut,Kabupaten,Selaawi
1745,9,Jawa Barat,126,Garut,Kabupaten,Singajaya
1746,9,Jawa Barat,126,Garut,Kabupaten,Sucinaraja
1747,9,Jawa Barat,126,Garut,Kabupaten,Sukaresmi
1748,9,Jawa Barat,126,Garut,Kabupaten,Sukawening
1749,9,Jawa Barat,126,Garut,Kabupaten,Talegong
1750,9,Jawa Barat,126,Garut,Kabupaten,Tarogong Kaler
1751,9,Jawa Barat,126,Garut,Kabupaten,Tarogong Kidul
1752,9,Jawa Barat,126,Garut,Kabupaten,Wanaraja
1753,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Blang Jerango
1754,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Blang Kejeren
1755,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Blang Pegayon
1756,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Dabun Gelang (Debun Gelang)
1757,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Kuta Panjang
1758,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Pantan Cuaca
1759,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Pining (Pinding)
1760,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Putri Betung
1761,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Rikit Gaib
1762,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Terangun (Terangon)
1763,21,Nanggroe Aceh Darussalam (NAD),127,Gayo Lues,Kabupaten,Teripe/Tripe Jaya
1764,1,Bali,128,Gianyar,Kabupaten,Belah Batuh (Blahbatuh)
1765,1,Bali,128,Gianyar,Kabupaten,Gianyar
1766,1,Bali,128,Gianyar,Kabupaten,Payangan
1767,1,Bali,128,Gianyar,Kabupaten,Sukawati
1768,1,Bali,128,Gianyar,Kabupaten,Tampak Siring
1769,1,Bali,128,Gianyar,Kabupaten,Tegallalang
1770,1,Bali,128,Gianyar,Kabupaten,Ubud
1771,7,Gorontalo,129,Gorontalo,Kabupaten,Asparaga
1772,7,Gorontalo,129,Gorontalo,Kabupaten,Batudaa
1773,7,Gorontalo,129,Gorontalo,Kabupaten,Batudaa Pantai
1774,7,Gorontalo,129,Gorontalo,Kabupaten,Bilato
1775,7,Gorontalo,129,Gorontalo,Kabupaten,Biluhu
1776,7,Gorontalo,129,Gorontalo,Kabupaten,Boliohuto (Boliyohuto)
1777,7,Gorontalo,129,Gorontalo,Kabupaten,Bongomeme
1778,7,Gorontalo,129,Gorontalo,Kabupaten,Dungaliyo
1779,7,Gorontalo,129,Gorontalo,Kabupaten,Limboto
1780,7,Gorontalo,129,Gorontalo,Kabupaten,Limboto Barat
1781,7,Gorontalo,129,Gorontalo,Kabupaten,Mootilango
1782,7,Gorontalo,129,Gorontalo,Kabupaten,Pulubala
1783,7,Gorontalo,129,Gorontalo,Kabupaten,Tabongo
1784,7,Gorontalo,129,Gorontalo,Kabupaten,Telaga
1785,7,Gorontalo,129,Gorontalo,Kabupaten,Telaga Biru
1786,7,Gorontalo,129,Gorontalo,Kabupaten,Telaga Jaya
1787,7,Gorontalo,129,Gorontalo,Kabupaten,Tibawa
1788,7,Gorontalo,129,Gorontalo,Kabupaten,Tilango
1789,7,Gorontalo,129,Gorontalo,Kabupaten,Tolangohula
1790,7,Gorontalo,130,Gorontalo,Kota,Dumbo Raya
1791,7,Gorontalo,130,Gorontalo,Kota,Dungingi
1792,7,Gorontalo,130,Gorontalo,Kota,Hulonthalangi
1793,7,Gorontalo,130,Gorontalo,Kota,Kota Barat
1794,7,Gorontalo,130,Gorontalo,Kota,Kota Selatan
1795,7,Gorontalo,130,Gorontalo,Kota,Kota Tengah
1796,7,Gorontalo,130,Gorontalo,Kota,Kota Timur
1797,7,Gorontalo,130,Gorontalo,Kota,Kota Utara
1798,7,Gorontalo,130,Gorontalo,Kota,Sipatana
1799,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Anggrek
1800,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Atinggola
1801,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Biau
1802,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Gentuma Raya
1803,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Kwandang
1804,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Monano
1805,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Ponelo Kepulauan
1806,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Sumalata
1807,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Sumalata Timur
1808,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Tolinggula
1809,7,Gorontalo,131,Gorontalo Utara,Kabupaten,Tomolito
1810,28,Sulawesi Selatan,132,Gowa,Kabupaten,Bajeng
1811,28,Sulawesi Selatan,132,Gowa,Kabupaten,Bajeng Barat
1812,28,Sulawesi Selatan,132,Gowa,Kabupaten,Barombong
1813,28,Sulawesi Selatan,132,Gowa,Kabupaten,Biringbulu
1814,28,Sulawesi Selatan,132,Gowa,Kabupaten,Bontolempangang
1815,28,Sulawesi Selatan,132,Gowa,Kabupaten,Bontomarannu
1816,28,Sulawesi Selatan,132,Gowa,Kabupaten,Bontonompo
1817,28,Sulawesi Selatan,132,Gowa,Kabupaten,Bontonompo Selatan
1818,28,Sulawesi Selatan,132,Gowa,Kabupaten,Bungaya
1819,28,Sulawesi Selatan,132,Gowa,Kabupaten,Manuju
1820,28,Sulawesi Selatan,132,Gowa,Kabupaten,Pallangga
1821,28,Sulawesi Selatan,132,Gowa,Kabupaten,Parangloe
1822,28,Sulawesi Selatan,132,Gowa,Kabupaten,Parigi
1823,28,Sulawesi Selatan,132,Gowa,Kabupaten,Pattallassang
1824,28,Sulawesi Selatan,132,Gowa,Kabupaten,Somba Opu (Upu)
1825,28,Sulawesi Selatan,132,Gowa,Kabupaten,Tinggimoncong
1826,28,Sulawesi Selatan,132,Gowa,Kabupaten,Tombolo Pao
1827,28,Sulawesi Selatan,132,Gowa,Kabupaten,Tompobulu
1828,11,Jawa Timur,133,Gresik,Kabupaten,Balong Panggang
1829,11,Jawa Timur,133,Gresik,Kabupaten,Benjeng
1830,11,Jawa Timur,133,Gresik,Kabupaten,Bungah
1831,11,Jawa Timur,133,Gresik,Kabupaten,Cerme
1832,11,Jawa Timur,133,Gresik,Kabupaten,Driyorejo
1833,11,Jawa Timur,133,Gresik,Kabupaten,Duduk Sampeyan
1834,11,Jawa Timur,133,Gresik,Kabupaten,Dukun
1835,11,Jawa Timur,133,Gresik,Kabupaten,Gresik
1836,11,Jawa Timur,133,Gresik,Kabupaten,Kebomas
1837,11,Jawa Timur,133,Gresik,Kabupaten,Kedamean
1838,11,Jawa Timur,133,Gresik,Kabupaten,Manyar
1839,11,Jawa Timur,133,Gresik,Kabupaten,Menganti
1840,11,Jawa Timur,133,Gresik,Kabupaten,Panceng
1841,11,Jawa Timur,133,Gresik,Kabupaten,Sangkapura
1842,11,Jawa Timur,133,Gresik,Kabupaten,Sidayu
1843,11,Jawa Timur,133,Gresik,Kabupaten,Tambak
1844,11,Jawa Timur,133,Gresik,Kabupaten,Ujung Pangkah
1845,11,Jawa Timur,133,Gresik,Kabupaten,Wringin Anom
1846,10,Jawa Tengah,134,Grobogan,Kabupaten,Brati
1847,10,Jawa Tengah,134,Grobogan,Kabupaten,Gabus
1848,10,Jawa Tengah,134,Grobogan,Kabupaten,Geyer
1849,10,Jawa Tengah,134,Grobogan,Kabupaten,Godong
1850,10,Jawa Tengah,134,Grobogan,Kabupaten,Grobogan
1851,10,Jawa Tengah,134,Grobogan,Kabupaten,Gubug
1852,10,Jawa Tengah,134,Grobogan,Kabupaten,Karangrayung
1853,10,Jawa Tengah,134,Grobogan,Kabupaten,Kedungjati
1854,10,Jawa Tengah,134,Grobogan,Kabupaten,Klambu
1855,10,Jawa Tengah,134,Grobogan,Kabupaten,Kradenan
1856,10,Jawa Tengah,134,Grobogan,Kabupaten,Ngaringan
1857,10,Jawa Tengah,134,Grobogan,Kabupaten,Penawangan
1858,10,Jawa Tengah,134,Grobogan,Kabupaten,Pulokulon
1859,10,Jawa Tengah,134,Grobogan,Kabupaten,Purwodadi
1860,10,Jawa Tengah,134,Grobogan,Kabupaten,Tanggungharjo
1861,10,Jawa Tengah,134,Grobogan,Kabupaten,Tawangharjo
1862,10,Jawa Tengah,134,Grobogan,Kabupaten,Tegowanu
1863,10,Jawa Tengah,134,Grobogan,Kabupaten,Toroh
1864,10,Jawa Tengah,134,Grobogan,Kabupaten,Wirosari
1865,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Gedang Sari
1866,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Girisubo
1867,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Karangmojo
1868,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Ngawen
1869,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Nglipar
1870,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Paliyan
1871,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Panggang
1872,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Patuk
1873,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Playen
1874,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Ponjong
1875,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Purwosari
1876,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Rongkop
1877,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Sapto Sari
1878,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Semanu
1879,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Semin
1880,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Tanjungsari
1881,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Tepus
1882,5,DI Yogyakarta,135,Gunung Kidul,Kabupaten,Wonosari
1883,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Damang Batu
1884,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Kahayan Hulu Utara
1885,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Kurun
1886,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Manuhing
1887,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Manuhing Raya
1888,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Mihing Raya
1889,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Miri Manasa
1890,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Rungan
1891,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Rungan Barat
1892,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Rungan Hulu
1893,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Sepang (Sepang Simin)
1894,14,Kalimantan Tengah,136,Gunung Mas,Kabupaten,Tewah
1895,34,Sumatera Utara,137,Gunungsitoli,Kota,Gunungsitoli
1896,34,Sumatera Utara,137,Gunungsitoli,Kota,Gunungsitoli Alo'oa
1897,34,Sumatera Utara,137,Gunungsitoli,Kota,Gunungsitoli Barat
1898,34,Sumatera Utara,137,Gunungsitoli,Kota,Gunungsitoli Idanoi
1899,34,Sumatera Utara,137,Gunungsitoli,Kota,Gunungsitoli Selatan
1900,34,Sumatera Utara,137,Gunungsitoli,Kota,Gunungsitoli Utara
1901,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Ibu
1902,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Ibu Selatan
1903,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Ibu Utara
1904,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Jailolo
1905,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Jailolo Selatan
1906,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Loloda
1907,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Sahu
1908,20,Maluku Utara,138,Halmahera Barat,Kabupaten,Sahu Timur
1909,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Bacan
1910,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Bacan Barat
1911,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Bacan Barat Utara
1912,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Bacan Selatan
1913,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Bacan Timur
1914,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Bacan Timur Selatan
1915,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Bacan Timur Tengah
1916,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Gane Barat
1917,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Gane Barat Selatan
1918,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Gane Barat Utara
1919,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Gane Timur
1920,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Gane Timur Selatan
1921,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Gane Timur Tengah
1922,20,Maluku Utara,139,Halmahera Selatan,Kabupaten,Kasiruta Barat
